datadate	tic	conm	prccd	cshoc	mkvaltq
2012-03-30	SEH	SPARTECH CORP	4.88	30818000.0	150391840.0
2012-06-29	SEH	SPARTECH CORP	5.17	30797000.0	159220490.0
2012-09-28	SEH	SPARTECH CORP	5.35	30794000.0	164747900.0
2012-12-31	SEH	SPARTECH CORP	9.07	30804000.0	279392280.0
2013-03-28	SEH	SPARTECH CORP		31204000.0	322523280.0
2000-03-31	SENEA	SENECA FOODS CORP NEW	11.25	3797000.0	42716250.0
2000-06-30	SENEA	SENECA FOODS CORP NEW	-11.6875	3805000.0	-44470937.5
2000-09-29	SENEA	SENECA FOODS CORP NEW	12.75	3810000.0	48577500.0
2000-12-29	SENEA	SENECA FOODS CORP NEW	-14.25	3814000.0	-54349500.0
2001-03-30	SENEA	SENECA FOODS CORP NEW	13.4375	3814000.0	51250625.0
2001-06-29	SENEA	SENECA FOODS CORP NEW	13.75	3819000.0	52511250.0
2001-09-28	SENEA	SENECA FOODS CORP NEW	12.1	3818000.0	46197800.0
2001-12-31	SENEA	SENECA FOODS CORP NEW	14.39	3820000.0	54969800.0
2002-03-28	SENEA	SENECA FOODS CORP NEW	14.3	3823000.0	54668900.0
2002-06-28	SENEA	SENECA FOODS CORP NEW	-13.375	3827000.0	-51186125.0
2002-09-30	SENEA	SENECA FOODS CORP NEW	13.97	3827000.0	53463190.0
2002-12-31	SENEA	SENECA FOODS CORP NEW	-14.765	3827000.0	-56505655.0
2003-03-31	SENEA	SENECA FOODS CORP NEW	18.35	3908000.0	71711800.0
2003-06-30	SENEA	SENECA FOODS CORP NEW	17.52	3911000.0	68520720.0
2003-09-30	SENEA	SENECA FOODS CORP NEW	-19.095	3919000.0	-74833305.0
2003-12-31	SENEA	SENECA FOODS CORP NEW	21.5	3946000.0	84839000.0
2004-03-31	SENEA	SENECA FOODS CORP NEW	-18.74	3950000.0	-74023000.0
2004-06-30	SENEA	SENECA FOODS CORP NEW	-18.745	3950000.0	-74042750.0
2004-09-30	SENEA	SENECA FOODS CORP NEW	18.25	3950000.0	72087500.0
2004-12-31	SENEA	SENECA FOODS CORP NEW	-18.24	3951000.0	-72066240.0
2005-03-31	SENEA	SENECA FOODS CORP NEW	16.75	3952000.0	66196000.0
2005-06-30	SENEA	SENECA FOODS CORP NEW	16.2	3952000.0	64022400.0
2005-09-30	SENEA	SENECA FOODS CORP NEW	17.8	4066000.0	72374800.0
2005-12-30	SENEA	SENECA FOODS CORP NEW	-19.37	4069000.0	-78816530.0
2006-03-31	SENEA	SENECA FOODS CORP NEW	-19.815	4075000.0	-80746125.0
2006-06-30	SENEA	SENECA FOODS CORP NEW	-23.035	4075000.0	-93867625.0
2006-09-29	SENEA	SENECA FOODS CORP NEW	27.1	4808000.0	130296800.0
2006-12-29	SENEA	SENECA FOODS CORP NEW	-24.55	4812000.0	-118134600.0
2007-03-30	SENEA	SENECA FOODS CORP NEW	26.6	4814000.0	128052400.0
2007-06-29	SENEA	SENECA FOODS CORP NEW	-26.565	4815000.0	-127910475.0
2007-09-28	SENEA	SENECA FOODS CORP NEW	-26.82	4825000.0	-129406500.0
2007-12-31	SENEA	SENECA FOODS CORP NEW	23.75	4830000.0	114712500.0
2008-03-31	SENEA	SENECA FOODS CORP NEW	21.0	4830000.0	101430000.0
2008-06-30	SENEA	SENECA FOODS CORP NEW	20.85	4831000.0	100726350.0
2008-09-30	SENEA	SENECA FOODS CORP NEW	19.08	4831000.0	92175479.99999999
2008-12-31	SENEA	SENECA FOODS CORP NEW	20.7001	4831000.0	100002183.1
2009-03-31	SENEA	SENECA FOODS CORP NEW	20.85	4831000.0	100726350.0
2009-06-30	SENEA	SENECA FOODS CORP NEW	33.42	4820000.0	161084400.0
2009-09-30	SENEA	SENECA FOODS CORP NEW	27.4	8456000.0	231694400.0
2009-12-31	SENEA	SENECA FOODS CORP NEW	23.87	8474000.0	202274380.0
2010-03-31	SENEA	SENECA FOODS CORP NEW	29.12	8529000.0	248364480.0
2010-06-30	SENEA	SENECA FOODS CORP NEW	32.26	9554000.0	308212040.0
2010-09-30	SENEA	SENECA FOODS CORP NEW	26.19	9573000.0	250716870.0
2010-12-31	SENEA	SENECA FOODS CORP NEW	26.98	9588000.0	258684240.0
2011-03-31	SENEA	SENECA FOODS CORP NEW	29.87	9608000.0	286990960.0
2011-06-30	SENEA	SENECA FOODS CORP NEW	25.58	9608000.0	245772639.99999997
2011-09-30	SENEA	SENECA FOODS CORP NEW	19.8	9619000.0	190456200.0
2011-12-30	SENEA	SENECA FOODS CORP NEW	25.82	9595000.0	247742900.0
2012-03-30	SENEA	SENECA FOODS CORP NEW	26.34	9595000.0	252732300.0
2012-06-29	SENEA	SENECA FOODS CORP NEW	26.9	9581000.0	257728900.0
2012-09-28	SENEA	SENECA FOODS CORP NEW	29.86	8687000.0	259393820.0
2012-12-31	SENEA	SENECA FOODS CORP NEW	30.4	8745000.0	265848000.0
2013-03-28	SENEA	SENECA FOODS CORP NEW	33.02	8704000.0	287406080.0
2013-06-28	SENEA	SENECA FOODS CORP NEW	30.68	8724000.0	267652320.0
2013-09-30	SENEA	SENECA FOODS CORP NEW	30.09	8731000.0	262715790.0
2013-12-31	SENEA	SENECA FOODS CORP NEW	31.89	8728000.0	278335920.0
2014-03-31	SENEA	SENECA FOODS CORP NEW	31.48	8736000.0	275009280.0
2014-06-30	SENEA	SENECA FOODS CORP NEW	30.6	8786000.0	268851600.0
2014-09-30	SENEA	SENECA FOODS CORP NEW	28.6	8717000.0	249306200.0
2014-12-31	SENEA	SENECA FOODS CORP NEW	27.03	8717000.0	235620510.0
2015-03-31	SENEA	SENECA FOODS CORP NEW	29.81	7926000.0	236274060.0
2015-06-30	SENEA	SENECA FOODS CORP NEW	27.77	7956000.0	220938120.0
2015-09-30	SENEA	SENECA FOODS CORP NEW	26.35	7922000.0	208744700.0
2015-12-31	SENEA	SENECA FOODS CORP NEW	28.98	7906000.0	229115880.0
2016-03-31	SENEA	SENECA FOODS CORP NEW	34.74	7918000.0	275071320.0
2016-06-30	SENEA	SENECA FOODS CORP NEW	36.21	7918000.0	286710780.0
2016-09-30	SENEA	SENECA FOODS CORP NEW	28.24	7885000.0	222672400.0
2016-12-30	SENEA	SENECA FOODS CORP NEW	40.05	7865000.0	314993250.0
2017-03-31	SENEA	SENECA FOODS CORP NEW	36.1	7916000.0	285767600.0
2017-06-30	SENEA	SENECA FOODS CORP NEW	31.05	7961000.0	247189050.0
2017-09-29	SENEA	SENECA FOODS CORP NEW	34.5	7875000.0	271687500.0
2017-12-29	SENEA	SENECA FOODS CORP NEW	30.75	7854000.0	241510500.0
2018-03-29	SENEA	SENECA FOODS CORP NEW	27.7	7860000.0	217722000.0
2018-06-29	SENEA	SENECA FOODS CORP NEW	27.0	7860000.0	212220000.0
2018-09-28	SENEA	SENECA FOODS CORP NEW	33.7	7808000.0	263129600.00000003
2018-12-31	SENEA	SENECA FOODS CORP NEW	28.22	7700000.0	217294000.0
2019-03-29	SENEA	SENECA FOODS CORP NEW	24.6	7605000.0	187083000.0
2019-06-28	SENEA	SENECA FOODS CORP NEW	27.83	7605000.0	211647150.0
2019-09-30	SENEA	SENECA FOODS CORP NEW	31.18	7519000.0	234442420.0
2019-12-31	SENEA	SENECA FOODS CORP NEW	40.79	7419000.0	302621010.0
2020-03-31	SENEA	SENECA FOODS CORP NEW	39.78	7384000.0	293735520.0
2020-06-30	SENEA	SENECA FOODS CORP NEW	33.81	7369000.0	249145890.00000003
2020-09-30	SENEA	SENECA FOODS CORP NEW	35.73	7361000.0	263008529.99999997
2020-12-31	SENEA	SENECA FOODS CORP NEW	39.9	7361000.0	293703900.0
2000-03-31	SFD	SMITHFIELD FOODS INC	20.0	54848000.0	1096960000.0
2000-06-30	SFD	SMITHFIELD FOODS INC	28.0625	54848000.0	1539172000.0
2000-09-29	SFD	SMITHFIELD FOODS INC	26.25	54732000.0	1436715000.0
2000-12-29	SFD	SMITHFIELD FOODS INC	30.4	54440000.0	1654976000.0
2001-03-30	SFD	SMITHFIELD FOODS INC	32.5	53085000.0	1725262500.0
2001-06-29	SFD	SMITHFIELD FOODS INC	40.3	53085000.0	2139325499.9999998
2001-09-28	SFD	SMITHFIELD FOODS INC	21.05	103804000.0	2185074200.0
2001-12-31	SFD	SMITHFIELD FOODS INC	22.04	103810000.0	2287972400.0
2002-03-28	SFD	SMITHFIELD FOODS INC	26.1	110690000.0	2889009000.0
2002-06-28	SFD	SMITHFIELD FOODS INC	18.55	110690000.0	2053299500.0
2002-09-30	SFD	SMITHFIELD FOODS INC	15.7	109398000.0	1717548600.0
2002-12-31	SFD	SMITHFIELD FOODS INC	19.84	109403000.0	2170555520.0
2003-03-31	SFD	SMITHFIELD FOODS INC	17.72	109443000.0	1939329959.9999998
2003-06-30	SFD	SMITHFIELD FOODS INC	22.92	109443000.0	2508433560.0
2003-09-30	SFD	SMITHFIELD FOODS INC	19.2	109730000.0	2106816000.0
2003-12-31	SFD	SMITHFIELD FOODS INC	20.7	110701000.0	2291510700.0
2004-03-31	SFD	SMITHFIELD FOODS INC	27.12	110951000.0	3008991120.0
2004-06-30	SFD	SMITHFIELD FOODS INC	29.4	110951000.0	3261959400.0
2004-09-30	SFD	SMITHFIELD FOODS INC	25.0	110993000.0	2774825000.0
2004-12-31	SFD	SMITHFIELD FOODS INC	29.59	110993000.0	3284282870.0
2005-03-31	SFD	SMITHFIELD FOODS INC	31.55	111300000.0	3511515000.0
2005-06-30	SFD	SMITHFIELD FOODS INC	27.27	111300000.0	3035151000.0
2005-09-30	SFD	SMITHFIELD FOODS INC	29.68	111104000.0	3297566720.0
2005-12-30	SFD	SMITHFIELD FOODS INC	30.6	111095000.0	3399507000.0
2006-03-31	SFD	SMITHFIELD FOODS INC	29.34	111156000.0	3261317040.0
2006-06-30	SFD	SMITHFIELD FOODS INC	28.83	111169000.0	3205002270.0
2006-09-29	SFD	SMITHFIELD FOODS INC	27.02	111308000.0	3007542160.0
2006-12-29	SFD	SMITHFIELD FOODS INC	25.66	111842000.0	2869865720.0
2007-03-30	SFD	SMITHFIELD FOODS INC	29.95	112094000.0	3357215300.0
2007-06-29	SFD	SMITHFIELD FOODS INC	30.79	134221000.0	4132664590.0
2007-09-28	SFD	SMITHFIELD FOODS INC	31.5	134245000.0	4228717500.0
2007-12-31	SFD	SMITHFIELD FOODS INC	28.92	134299000.0	3883927080.0
2008-03-31	SFD	SMITHFIELD FOODS INC	25.76	134398000.0	3462092480.0
2008-06-30	SFD	SMITHFIELD FOODS INC	19.88	134398000.0	2671832240.0
2008-09-30	SFD	SMITHFIELD FOODS INC	15.88	141410000.0	2245590800.0
2008-12-31	SFD	SMITHFIELD FOODS INC	14.07	143577000.0	2020128390.0
2009-03-31	SFD	SMITHFIELD FOODS INC	9.46	143577000.0	1358238420.0000002
2009-06-30	SFD	SMITHFIELD FOODS INC	13.97	143577000.0	2005770690.0
2009-09-30	SFD	SMITHFIELD FOODS INC	13.8	165237000.0	2280270600.0
2009-12-31	SFD	SMITHFIELD FOODS INC	15.19	165836000.0	2519048840.0
2010-03-31	SFD	SMITHFIELD FOODS INC	20.74	165836000.0	3439438639.9999995
2010-06-30	SFD	SMITHFIELD FOODS INC	14.9	166013000.0	2473593700.0
2010-09-30	SFD	SMITHFIELD FOODS INC	16.83	166013000.0	2793998789.9999995
2010-12-31	SFD	SMITHFIELD FOODS INC	20.63	166020000.0	3424992600.0
2011-03-31	SFD	SMITHFIELD FOODS INC	24.06	166053000.0	3995235180.0
2011-06-30	SFD	SMITHFIELD FOODS INC	21.87	166080000.0	3632169600.0
2011-09-30	SFD	SMITHFIELD FOODS INC	19.5	163334000.0	3185013000.0
2011-12-30	SFD	SMITHFIELD FOODS INC	24.28	160956000.0	3908011680.0
2012-03-30	SFD	SMITHFIELD FOODS INC	22.03	161067000.0	3548306010.0
2012-06-29	SFD	SMITHFIELD FOODS INC	21.63	154789000.0	3348086070.0
2012-09-28	SFD	SMITHFIELD FOODS INC	19.65	149479000.0	2937262350.0
2012-12-31	SFD	SMITHFIELD FOODS INC	21.57	138697000.0	2991694290.0
2013-03-28	SFD	SMITHFIELD FOODS INC	26.48	138763000.0	3674444240.0
2013-06-28	SFD	SMITHFIELD FOODS INC	32.75	138953000.0	4550710750.0
2013-09-30	SFD	SMITHFIELD FOODS INC		139212000.0	4721244160.0
2013-09-30	SFM	SPROUTS FARMERS MARKET INC	44.39	146434000.0	6500205260.0
2013-12-31	SFM	SPROUTS FARMERS MARKET INC	38.43	147617000.0	5672921310.0
2014-03-31	SFM	SPROUTS FARMERS MARKET INC	36.03	149493000.0	5386232790.0
2014-06-30	SFM	SPROUTS FARMERS MARKET INC	32.72	149744000.0	4899623680.0
2014-09-30	SFM	SPROUTS FARMERS MARKET INC	29.07	150644000.0	4379221080.0
2014-12-31	SFM	SPROUTS FARMERS MARKET INC	33.98	151833000.0	5159285340.0
2015-03-31	SFM	SPROUTS FARMERS MARKET INC	35.23	152915000.0	5387195449.999999
2015-06-30	SFM	SPROUTS FARMERS MARKET INC	26.98	153566000.0	4143210680.0
2015-09-30	SFM	SPROUTS FARMERS MARKET INC	21.1	153589000.0	3240727900.0
2015-12-31	SFM	SPROUTS FARMERS MARKET INC	26.59	152578000.0	4057049020.0
2016-03-31	SFM	SPROUTS FARMERS MARKET INC	29.04	150565000.0	4372407600.0
2016-06-30	SFM	SPROUTS FARMERS MARKET INC	22.9	150743000.0	3452014700.0
2016-09-30	SFM	SPROUTS FARMERS MARKET INC	20.65	145301000.0	3000465650.0
2016-12-30	SFM	SPROUTS FARMERS MARKET INC	18.92	140256000.0	2653643520.0000005
2017-03-31	SFM	SPROUTS FARMERS MARKET INC	23.12	137262000.0	3173497440.0
2017-06-30	SFM	SPROUTS FARMERS MARKET INC	22.67	136243000.0	3088628810.0
2017-09-29	SFM	SPROUTS FARMERS MARKET INC	18.77	133071000.0	2497742670.0
2017-12-29	SFM	SPROUTS FARMERS MARKET INC	24.35	132824000.0	3234264400.0
2018-03-29	SFM	SPROUTS FARMERS MARKET INC	23.47	131860000.0	3094754200.0
2018-06-29	SFM	SPROUTS FARMERS MARKET INC	22.07	127570000.0	2815469900.0
2018-09-28	SFM	SPROUTS FARMERS MARKET INC	27.41	127604000.0	3497625640.0
2018-12-31	SFM	SPROUTS FARMERS MARKET INC	23.51	124976000.0	2938185760.0
2019-03-29	SFM	SPROUTS FARMERS MARKET INC	21.54	120437000.0	2594212980.0
2019-06-28	SFM	SPROUTS FARMERS MARKET INC	18.89	118113000.0	2231154570.0
2019-09-30	SFM	SPROUTS FARMERS MARKET INC	19.34	118139000.0	2284808260.0
2019-12-31	SFM	SPROUTS FARMERS MARKET INC	19.35	117544000.0	2274476400.0
2020-03-31	SFM	SPROUTS FARMERS MARKET INC	18.59	117787000.0	2189660330.0
2020-06-30	SFM	SPROUTS FARMERS MARKET INC	25.59	117944000.0	3018186960.0
2020-09-30	SFM	SPROUTS FARMERS MARKET INC	20.93	117950000.0	2468693500.0
2020-12-31	SFM	SPROUTS FARMERS MARKET INC	20.1	117950000.0	2370795000.0
2000-03-31	SFS	SANTA FE SNYDER CORP	9.5	182009000.0	1729085500.0
2000-06-30	SFS	SANTA FE SNYDER CORP	11.375	182302000.0	2073685250.0
2014-09-30	SFS	SMART & FINAL STORES INC	14.43	71057000.0	1025352510.0
2014-12-31	SFS	SMART & FINAL STORES INC	15.73	73074000.0	1149454020.0
2015-03-31	SFS	SMART & FINAL STORES INC	17.6	73772000.0	1298387200.0
2015-06-30	SFS	SMART & FINAL STORES INC	17.87	73770000.0	1318269900.0
2015-09-30	SFS	SMART & FINAL STORES INC	15.71	73762000.0	1158801020.0
2015-12-31	SFS	SMART & FINAL STORES INC	18.21	73737000.0	1342750770.0
2016-03-31	SFS	SMART & FINAL STORES INC	16.2	73659000.0	1193275800.0
2016-06-30	SFS	SMART & FINAL STORES INC	14.89	73706000.0	1097482340.0
2016-09-30	SFS	SMART & FINAL STORES INC	12.77	73904000.0	943754080.0
2016-12-30	SFS	SMART & FINAL STORES INC	14.1	72632000.0	1024111200.0
2017-03-31	SFS	SMART & FINAL STORES INC	12.1	73036000.0	883735600.0
2017-06-30	SFS	SMART & FINAL STORES INC	9.1	73212000.0	666229200.0
2017-09-29	SFS	SMART & FINAL STORES INC	7.85	74021000.0	581064850.0
2017-12-29	SFS	SMART & FINAL STORES INC	8.55	73228000.0	626099400.0
2018-03-29	SFS	SMART & FINAL STORES INC	5.55	74213000.0	411882150.0
2018-06-29	SFS	SMART & FINAL STORES INC	5.55	74426000.0	413064300.0
2018-09-28	SFS	SMART & FINAL STORES INC	5.7	75919000.0	432738300.0
2018-12-31	SFS	SMART & FINAL STORES INC	4.74	76008000.0	360277920.0
2019-03-29	SFS	SMART & FINAL STORES INC	4.94	76525000.0	378033500.00000006
2019-06-28	SFS	SMART & FINAL STORES INC		76490000.0	496263380.0
2000-03-31	SHF	SCHUFF STEEL CO	3.125	7065000.0	22078125.0
2000-06-30	SHF	SCHUFF STEEL CO	3.25	7115000.0	23123750.0
2000-09-29	SHF	SCHUFF STEEL CO	3.125	7115000.0	22234375.0
2000-12-29	SHF	SCHUFF STEEL CO	2.625	7158000.0	18789750.0
2001-03-30	SHF	SCHUFF STEEL CO	4.25	7158000.0	30421500.0
2001-06-29	SHF	SCHUFF STEEL CO	5.65	7208000.0	40725200.0
2001-09-28	SHF	SCHUFF INTERNATIONAL INC	-3.305	7209000.0	-23825745.0
2001-12-31	SHF	SCHUFF INTERNATIONAL INC	2.9	7261000.0	21056900.0
2002-03-28	SHF	SCHUFF INTERNATIONAL INC	2.75	7261000.0	19967750.0
2002-06-28	SHF	SCHUFF INTERNATIONAL INC	2.78	7279000.0	20235620.0
2002-09-30	SHF	SCHUFF INTERNATIONAL INC	-1.275	7264000.0	-9261600.0
2002-12-31	SHF	SCHUFF INTERNATIONAL INC	1.31	6999000.0	9168690.0
2003-03-31	SHF	SCHUFF INTERNATIONAL INC	-1.25	6999000.0	-8748750.0
2003-06-30	SHF	SCHUFF INTERNATIONAL INC	-1.45	6999000.0	-10148550.0
2003-09-30	SHF	SCHUFF INTERNATIONAL INC	1.55	7028000.0	10893400.0
2003-12-31	SHF	SCHUFF INTERNATIONAL INC	1.86	7032000.0	13079520.0
2004-03-31	SHF	SCHUFF INTERNATIONAL INC	2.02	7063000.0	14267260.0
2004-06-30	SHF	SCHUFF INTERNATIONAL INC	2.45	7063000.0	17304350.0
2004-09-30	SHF	SCHUFF INTERNATIONAL INC	1.95	7063000.0	13772850.0
2004-12-31	SHF	SCHUFF INTERNATIONAL INC	4.4	7063000.0	31077200.000000004
2012-06-29	SHF	SCHIFF NUTRITION INTL INC	17.95	21760000.0	390592000.0
2012-09-28	SHF	SCHIFF NUTRITION INTL INC	24.19	21810000.0	527583900.0
2012-12-31	SHF	SCHIFF NUTRITION INTL INC		21858000.0	1096670760.0
2000-03-31	SHOO	MADDEN STEVEN LTD	19.0	10954000.0	208126000.0
2000-06-30	SHOO	MADDEN STEVEN LTD	6.5625	11098000.0	72830625.0
2000-09-29	SHOO	MADDEN STEVEN LTD	8.625	11055000.0	95349375.0
2000-12-29	SHOO	MADDEN STEVEN LTD	7.625	11061000.0	84340125.0
2001-03-30	SHOO	MADDEN STEVEN LTD	14.6875	11292000.0	165851250.0
2001-06-29	SHOO	MADDEN STEVEN LTD	18.27	11604000.0	212005080.0
2001-09-28	SHOO	MADDEN STEVEN LTD	10.15	11902000.0	120805300.0
2001-12-31	SHOO	MADDEN STEVEN LTD	14.07	12194000.0	171569580.0
2002-03-28	SHOO	MADDEN STEVEN LTD	17.5	12408000.0	217140000.0
2002-06-28	SHOO	MADDEN STEVEN LTD	19.829	12694000.0	251709326.0
2002-09-30	SHOO	MADDEN STEVEN LTD	14.4	12717000.0	183124800.0
2002-12-31	SHOO	MADDEN STEVEN LTD	18.07	12771000.0	230771970.0
2003-03-31	SHOO	MADDEN STEVEN LTD	15.67	12859000.0	201500530.0
2003-06-30	SHOO	MADDEN STEVEN LTD	22.09	13041000.0	288075690.0
2003-09-30	SHOO	MADDEN STEVEN LTD	18.97	13110000.0	248696699.99999997
2003-12-31	SHOO	MADDEN STEVEN LTD	20.4	13214000.0	269565600.0
2004-03-31	SHOO	MADDEN STEVEN LTD	19.96	13324000.0	265947040.0
2004-06-30	SHOO	MADDEN STEVEN LTD	19.97	13252000.0	264642439.99999997
2004-09-30	SHOO	MADDEN STEVEN LTD	17.65	13054000.0	230403099.99999997
2004-12-31	SHOO	MADDEN STEVEN LTD	18.86	13256000.0	250008160.0
2005-03-31	SHOO	MADDEN STEVEN LTD	16.69	13129000.0	219123010.00000003
2005-06-30	SHOO	MADDEN STEVEN LTD	17.76	13360000.0	237273600.00000003
2005-09-30	SHOO	MADDEN STEVEN LTD	22.92	13700000.0	314004000.0
2005-12-30	SHOO	MADDEN STEVEN LTD	29.23	13846000.0	404718580.0
2006-03-31	SHOO	MADDEN STEVEN LTD	35.5	13874000.0	492527000.0
2006-06-30	SHOO	MADDEN STEVEN LTD	29.62	20710000.0	613430200.0
2006-09-29	SHOO	MADDEN STEVEN LTD	39.24	21021000.0	824864040.0
2006-12-29	SHOO	MADDEN STEVEN LTD	35.09	21106000.0	740609540.0000001
2007-03-30	SHOO	MADDEN STEVEN LTD	29.2	20436000.0	596731200.0
2007-06-29	SHOO	MADDEN STEVEN LTD	32.76	21290000.0	697460400.0
2007-09-28	SHOO	MADDEN STEVEN LTD	18.95	20077000.0	380459150.0
2007-12-31	SHOO	MADDEN STEVEN LTD	20.0	20118000.0	402360000.0
2008-03-31	SHOO	MADDEN STEVEN LTD	17.13	17584000.0	301213920.0
2008-06-30	SHOO	MADDEN STEVEN LTD	18.38	17694000.0	325215720.0
2008-09-30	SHOO	MADDEN STEVEN LTD	24.78	17861000.0	442595580.0
2008-12-31	SHOO	MADDEN STEVEN LTD	21.32	17873000.0	381052360.0
2009-03-31	SHOO	MADDEN STEVEN LTD	18.78	17939000.0	336894420.0
2009-06-30	SHOO	MADDEN STEVEN LTD	25.31	18083000.0	457680730.0
2009-09-30	SHOO	MADDEN STEVEN LTD	36.81	18117000.0	666886770.0
2009-12-31	SHOO	MADDEN STEVEN LTD	41.24	18283000.0	753990920.0
2010-03-31	SHOO	MADDEN STEVEN LTD	48.8	18349000.0	895431200.0
2010-06-30	SHOO	MADDEN STEVEN LTD	31.52	27672000.0	872221440.0
2010-09-30	SHOO	MADDEN STEVEN LTD	41.06	27719000.0	1138142140.0
2010-12-31	SHOO	MADDEN STEVEN LTD	41.72	28013000.0	1168702360.0
2011-03-31	SHOO	MADDEN STEVEN LTD	46.93	28142000.0	1320704060.0
2011-06-30	SHOO	MADDEN STEVEN LTD	37.51	42814000.0	1605953140.0
2011-09-30	SHOO	MADDEN STEVEN LTD	30.1	42868000.0	1290326800.0
2011-12-30	SHOO	MADDEN STEVEN LTD	34.5	43005000.0	1483672500.0
2012-03-30	SHOO	MADDEN STEVEN LTD	42.75	44320000.0	1894680000.0
2012-06-29	SHOO	MADDEN STEVEN LTD	31.75	44528000.0	1413764000.0
2012-09-28	SHOO	MADDEN STEVEN LTD	43.72	45904000.0	2006922880.0
2012-12-31	SHOO	MADDEN STEVEN LTD	42.27	46127000.0	1949788290.0000002
2013-03-28	SHOO	MADDEN STEVEN LTD	43.228	46223000.0	1998127844.0
2013-06-28	SHOO	MADDEN STEVEN LTD	48.38	46056000.0	2228189280.0
2013-09-30	SHOO	MADDEN STEVEN LTD	53.83	46099000.0	2481509170.0
2013-12-31	SHOO	MADDEN STEVEN LTD	36.59	67336000.0	2463824240.0
2014-03-31	SHOO	MADDEN STEVEN LTD	35.98	66628000.0	2397275440.0
2014-06-30	SHOO	MADDEN STEVEN LTD	34.3	65264000.0	2238555200.0
2014-09-30	SHOO	MADDEN STEVEN LTD	32.23	64696000.0	2085152079.9999998
2014-12-31	SHOO	MADDEN STEVEN LTD	31.83	63625000.0	2025183750.0
2015-03-31	SHOO	MADDEN STEVEN LTD	38.0	63582000.0	2416116000.0
2015-06-30	SHOO	MADDEN STEVEN LTD	42.78	63160000.0	2701984800.0
2015-09-30	SHOO	MADDEN STEVEN LTD	36.62	62564000.0	2291093680.0
2015-12-31	SHOO	MADDEN STEVEN LTD	30.22	61693000.0	1864362460.0
2016-03-31	SHOO	MADDEN STEVEN LTD	37.04	61983000.0	2295850320.0
2016-06-30	SHOO	MADDEN STEVEN LTD	34.18	61267000.0	2094106060.0
2016-09-30	SHOO	MADDEN STEVEN LTD	34.56	60618000.0	2094958080.0000002
2016-12-30	SHOO	MADDEN STEVEN LTD	35.75	60410000.0	2159657500.0
2017-03-31	SHOO	MADDEN STEVEN LTD	38.55	59755000.0	2303555250.0
2017-06-30	SHOO	MADDEN STEVEN LTD	39.95	59130000.0	2362243500.0
2017-09-29	SHOO	MADDEN STEVEN LTD	43.3	59066000.0	2557557800.0
2017-12-29	SHOO	MADDEN STEVEN LTD	46.7	58698000.0	2741196600.0
2018-03-29	SHOO	MADDEN STEVEN LTD	43.9	58468000.0	2566745200.0
2018-06-29	SHOO	MADDEN STEVEN LTD	53.1	58484000.0	3105500400.0
2018-09-28	SHOO	MADDEN STEVEN LTD	52.9	58271000.0	3082535900.0
2018-12-31	SHOO	MADDEN STEVEN LTD	30.26	85715000.0	2593735900.0
2019-03-29	SHOO	MADDEN STEVEN LTD	33.84	85783000.0	2902896720.0000005
2019-06-28	SHOO	MADDEN STEVEN LTD	33.95	84821000.0	2879672950.0000005
2019-09-30	SHOO	MADDEN STEVEN LTD	35.79	84040000.0	3007791600.0
2019-12-31	SHOO	MADDEN STEVEN LTD	43.01	83520000.0	3592195200.0
2020-03-31	SHOO	MADDEN STEVEN LTD	23.23	83046000.0	1929158580.0
2020-06-30	SHOO	MADDEN STEVEN LTD	24.69	83035000.0	2050134150.0
2020-09-30	SHOO	MADDEN STEVEN LTD	19.5	83030000.0	1619085000.0
2020-12-31	SHOO	MADDEN STEVEN LTD	35.32	83192000.0	2938341440.0
2000-03-31	SJM	SMUCKER J M CO	18.0	14257000.0	256626000.0
2000-03-31	SJM	SMUCKER J M CO	14.3125	14091000.0	201677437.5
2000-06-30	SJM	SMUCKER J M CO	19.25	14257000.0	274447250.0
2000-06-30	SJM	SMUCKER J M CO	18.75	14091000.0	264206250.0
2000-09-29	SJM	SMUCKER J M CO	24.3125	24063000.0	585031687.5
2000-12-29	SJM	SMUCKER J M CO	27.95	24186000.0	675998700.0
2001-03-30	SJM	SMUCKER J M CO	26.2	24186000.0	633673200.0
2001-06-29	SJM	SMUCKER J M CO	26.0	24186000.0	628836000.0
2001-09-28	SJM	SMUCKER J M CO	25.65	24420000.0	626373000.0
2001-12-31	SJM	SMUCKER J M CO	35.38	24514000.0	867305320.0000001
2002-03-28	SJM	SMUCKER J M CO	33.8	24858000.0	840200399.9999999
2002-06-28	SJM	SMUCKER J M CO	34.13	49552000.0	1691209760.0000002
2002-09-30	SJM	SMUCKER J M CO	36.7	49574000.0	1819365800.0000002
2002-12-31	SJM	SMUCKER J M CO	39.81	49731000.0	1979791110.0
2003-03-31	SJM	SMUCKER J M CO	34.97	49766000.0	1740317020.0
2003-06-30	SJM	SMUCKER J M CO	39.89	49768000.0	1985245520.0
2003-09-30	SJM	SMUCKER J M CO	42.16	49976000.0	2106988159.9999998
2003-12-31	SJM	SMUCKER J M CO	45.29	50051000.0	2266809790.0
2004-03-31	SJM	SMUCKER J M CO	52.78	50103000.0	2644436340.0
2004-06-30	SJM	SMUCKER J M CO	45.91	58165000.0	2670355150.0
2004-09-30	SJM	SMUCKER J M CO	44.41	58360000.0	2591767600.0
2004-12-31	SJM	SMUCKER J M CO	47.07	58441000.0	2750817870.0
